HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/4115-N-Central-Ave-Tampa-FL-33603/45093273_zpid/,45093273,,SINGLE FAMILY,"$900,000",4115 N Central Ave,Tampa,FL,33603,5,3,2720,6650 sqft,5107
https://www.zillow.com/homedetails/2005-E-23rd-Ave-Tampa-FL-33605/45108461_zpid/,45108461,,SINGLE FAMILY,"$299,000",2005 E 23rd Ave,Tampa,FL,33605,3,2,1372,5680 sqft,
https://www.zillow.com/homedetails/3349-W-Wyoming-Cir-3349-Tampa-FL-33611/454697949_zpid/,454697949,,CONDO,"$250,000",3349 W Wyoming Cir #3349,Tampa,FL,33611,2,3,1140,630 sqft,
https://www.zillow.com/homedetails/9010-Elliott-Cir-Tampa-FL-33615/2065424492_zpid/,2065424492,,MANUFACTURED,"$125,000",9010 Elliott Cir,Tampa,FL,33615,3,2,1568, ,2857
https://www.zillow.com/homedetails/10532-Cory-Lake-Dr-Tampa-FL-33647/44960914_zpid/,44960914,,SINGLE FAMILY,"$967,000",10532 Cory Lake Dr,Tampa,FL,33647,5,4,3610,0.3673094582185491 acres,5012
https://www.zillow.com/homedetails/3010-E-Curtis-St-Tampa-FL-33610/45087892_zpid/,45087892,,SINGLE FAMILY,"$145,000",3010 E Curtis St,Tampa,FL,33610,2,1,1040,6695 sqft,1583
https://www.zillow.com/homedetails/125-Arkwright-Dr-Tampa-FL-33613/44894024_zpid/,44894024,,SINGLE FAMILY,"$395,000",125 Arkwright Dr,Tampa,FL,33613,3,2,1495,9200 sqft,1809
https://www.zillow.com/homedetails/2416-S-46th-St-Tampa-FL-33619/44941639_zpid/,44941639,,SINGLE FAMILY,"$415,000",2416 S 46th St,Tampa,FL,33619,4,2,2697,0.6525482093663911 acres,
https://www.zillow.com/homedetails/19501-Whispering-Brook-Dr-Tampa-FL-33647/123552872_zpid/,123552872,,CONDO,"$719,999",19501 Whispering Brook Dr,Tampa,FL,33647,5,4,3566,6000 sqft,4205
https://www.zillow.com/homedetails/12013-Stone-Crossing-Cir-Tampa-FL-33635/44859451_zpid/,44859451,,SINGLE FAMILY,"$579,000",12013 Stone Crossing Cir,Tampa,FL,33635,4,2,2134,7700 sqft,3187
https://www.zillow.com/homedetails/2215-Thrace-St-Tampa-FL-33605/45110052_zpid/,45110052,,SINGLE FAMILY,"$365,000",2215 Thrace St,Tampa,FL,33605,3,3,1610,4750 sqft,2532
https://www.zillow.com/homedetails/4611-W-North-B-St-APT-129-Tampa-FL-33609/45046132_zpid/,45046132,,CONDO,"$169,000",4611 W North B St APT 129,Tampa,FL,33609,1,1,560,4 sqft,1496
https://www.zillow.com/homedetails/4003-W-Obispo-St-Tampa-FL-33629/45056789_zpid/,45056789,,SINGLE FAMILY,"$935,000",4003 W Obispo St,Tampa,FL,33629,3,2,1507,7500 sqft,5538
https://www.zillow.com/homedetails/5015-N-29th-St-Tampa-FL-33610/45087008_zpid/,45087008,,SINGLE FAMILY,"$219,000",5015 N 29th St,Tampa,FL,33610,3,2,1102,6050 sqft,
https://www.zillow.com/homedetails/8003-N-Klondyke-St-Tampa-FL-33604/45079662_zpid/,45079662,,SINGLE FAMILY,"$285,000",8003 N Klondyke St,Tampa,FL,33604,2,2,916,5000 sqft,
https://www.zillow.com/homedetails/506-S-Melville-Ave-Tampa-FL-33606/45106635_zpid/,45106635,,SINGLE FAMILY,"$995,000",506 S Melville Ave,Tampa,FL,33606,4,3,2231,8190 sqft,
https://www.zillow.com/homedetails/3213-E-Genesee-St-Tampa-FL-33610/45087431_zpid/,45087431,,SINGLE FAMILY,"$275,000",3213 E Genesee St,Tampa,FL,33610,3,2,1268,5450 sqft,2160
https://www.zillow.com/homedetails/3520-W-Price-Ave-Tampa-FL-33611/45066239_zpid/,45066239,,SINGLE FAMILY,"$344,900",3520 W Price Ave,Tampa,FL,33611,3,1,1036,7210 sqft,2132
https://www.zillow.com/homedetails/7910-W-Pocahontas-Ave-Tampa-FL-33615/44872581_zpid/,44872581,,SINGLE FAMILY,"$440,000",7910 W Pocahontas Ave,Tampa,FL,33615,4,2,1637,8740 sqft,2705
https://www.zillow.com/homedetails/9704-Willow-Way-Tampa-FL-33635/2103722435_zpid/,2103722435,,MANUFACTURED,"$138,500",9704 Willow Way,Tampa,FL,33635,5,4,910, ,2424
https://www.zillow.com/homedetails/10921-Cory-Lake-Dr-Tampa-FL-33647/82053685_zpid/,82053685,,SINGLE FAMILY,"$599,900",10921 Cory Lake Dr,Tampa,FL,33647,4,4,2900,8796 sqft,3335
https://www.zillow.com/homedetails/10306-Fore-Dr-Tampa-FL-33612/45034176_zpid/,45034176,,SINGLE FAMILY,"$490,000",10306 Fore Dr,Tampa,FL,33612,3,2,1512,0.35909090909090907 acres,
https://www.zillow.com/homedetails/5229-Tennis-Court-Cir-Tampa-FL-33617/45076054_zpid/,45076054,,CONDO,"$165,000",5229 Tennis Court Cir,Tampa,FL,33617,2,3,1100,1824 sqft,1741
https://www.zillow.com/homedetails/5100-Burchette-Rd-UNIT-4200-Tampa-FL-33647/44926551_zpid/,44926551,,TOWNHOUSE,"$258,000",5100 Burchette Rd UNIT 4200,Tampa,FL,33647,3,2,1080,1306 sqft,1952
https://www.zillow.com/homedetails/18111-Diamond-Cove-Ct-Tampa-FL-33647/66718286_zpid/,66718286,,SINGLE FAMILY,"$745,000",18111 Diamond Cove Ct,Tampa,FL,33647,4,3,2962,8625 sqft,3562
